# BTC/ETH daily — sanity-check fixture (NOT canonical)
# source: CoinMetrics community data (PriceUSD, close-only reference rate)
# OHLC are degenerate: open=high=low=close=PriceUSD, volume=0
#   => Donchian here is Donchian-on-CLOSE, not high/low. Sanity only.
# canonical OHLCV = Binance via ccxt (CcxtLoader), V2-T validation.
# range: 2019-01-01..2024-12-31  built by build_fixture.py
date,open,high,low,close,volume
2023-03-31,1824.00190356517,1824.00190356517,1824.00190356517,1824.00190356517,0
2023-04-01,1822.41595762712,1822.41595762712,1822.41595762712,1822.41595762712,0
2023-04-02,1794.75583547633,1794.75583547633,1794.75583547633,1794.75583547633,0
2023-04-03,1811.18531180596,1811.18531180596,1811.18531180596,1811.18531180596,0
2023-04-04,1868.19117066043,1868.19117066043,1868.19117066043,1868.19117066043,0
2023-04-05,1911.12547106955,1911.12547106955,1911.12547106955,1911.12547106955,0
2023-04-06,1872.08796493279,1872.08796493279,1872.08796493279,1872.08796493279,0
2023-04-07,1866.34243366452,1866.34243366452,1866.34243366452,1866.34243366452,0
2023-04-08,1851.750106955,1851.750106955,1851.750106955,1851.750106955,0
2023-04-09,1861.1328395675,1861.1328395675,1861.1328395675,1861.1328395675,0
2023-04-10,1912.11599473992,1912.11599473992,1912.11599473992,1912.11599473992,0
2023-04-11,1891.72326592636,1891.72326592636,1891.72326592636,1891.72326592636,0
2023-04-12,1921.77945996493,1921.77945996493,1921.77945996493,1921.77945996493,0
2023-04-13,2010.86303623612,2010.86303623612,2010.86303623612,2010.86303623612,0
2023-04-14,2102.23098217417,2102.23098217417,2102.23098217417,2102.23098217417,0
2023-04-15,2094.48822501461,2094.48822501461,2094.48822501461,2094.48822501461,0
2023-04-16,2119.36738223261,2119.36738223261,2119.36738223261,2119.36738223261,0
2023-04-17,2076.5863679135,2076.5863679135,2076.5863679135,2076.5863679135,0
2023-04-18,2101.64348246639,2101.64348246639,2101.64348246639,2101.64348246639,0
2023-04-19,1936.27672559907,1936.27672559907,1936.27672559907,1936.27672559907,0
2023-04-20,1943.00065926359,1943.00065926359,1943.00065926359,1943.00065926359,0
2023-04-21,1849.59096668615,1849.59096668615,1849.59096668615,1849.59096668615,0
2023-04-22,1875.55641846873,1875.55641846873,1875.55641846873,1875.55641846873,0
2023-04-23,1862.81730888369,1862.81730888369,1862.81730888369,1862.81730888369,0
2023-04-24,1842.86772092344,1842.86772092344,1842.86772092344,1842.86772092344,0
2023-04-25,1868.05564640561,1868.05564640561,1868.05564640561,1868.05564640561,0
2023-04-26,1866.89703068381,1866.89703068381,1866.89703068381,1866.89703068381,0
2023-04-27,1909.36528959673,1909.36528959673,1909.36528959673,1909.36528959673,0
2023-04-28,1893.93526767972,1893.93526767972,1893.93526767972,1893.93526767972,0
